MP URI;HP URI;jaccardSimilarity;sigmoidSimilarity;cosineSimilarity;jaccardSubtree;cosineSubtree;descendantsEvaluation;hasLoop;silverMapping;ourScore
http://purl.obolibrary.org/obo/DOID_0050475;http://www.orpha.net/ORDO/Orphanet_3449;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060356;http://www.orpha.net/ORDO/Orphanet_1493;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9883;http://www.orpha.net/ORDO/Orphanet_98895;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13372;http://www.orpha.net/ORDO/Orphanet_60;0.944444444;0.499999959;0.40824829;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060162;http://www.orpha.net/ORDO/Orphanet_101;0.888888889;0.333333258;0.40824829;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4480;http://www.orpha.net/ORDO/Orphanet_15;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4890;http://www.orpha.net/ORDO/Orphanet_307;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4450;http://www.orpha.net/ORDO/Orphanet_217071;0.909090909;0.499954602;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_674;http://www.orpha.net/ORDO/Orphanet_2014;0.777777778;0.332725966;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5644;http://www.orpha.net/ORDO/Orphanet_95458;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9255;http://www.orpha.net/ORDO/Orphanet_282;0.857142857;0.333329237;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060639;http://www.orpha.net/ORDO/Orphanet_99885;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2449;http://www.orpha.net/ORDO/Orphanet_963;0.9;0.499876605;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050778;http://www.orpha.net/ORDO/Orphanet_564;1;0.999995479;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050962;http://www.orpha.net/ORDO/Orphanet_98762;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060651;http://www.orpha.net/ORDO/Orphanet_182050;1;0.999998337;0.40824829;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110305;http://www.orpha.net/ORDO/Orphanet_34517;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060284;http://www.orpha.net/ORDO/Orphanet_447;0.9;0.333333323;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14701;http://www.orpha.net/ORDO/Orphanet_35;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3829;http://www.orpha.net/ORDO/Orphanet_99408;0.857142857;0.333329237;1;0.083333333;0.832354351;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050452;http://www.orpha.net/ORDO/Orphanet_29;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12259;http://www.orpha.net/ORDO/Orphanet_98879;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060173;http://www.orpha.net/ORDO/Orphanet_65283;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1934;http://www.orpha.net/ORDO/Orphanet_364559;0.714285714;0.328871433;1;0.011627907;0.293481437;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0050118;http://www.orpha.net/ORDO/Orphanet_83483;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14525;http://www.orpha.net/ORDO/Orphanet_3096;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4492;http://www.orpha.net/ORDO/Orphanet_454836;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14681;http://www.orpha.net/ORDO/Orphanet_813;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2426;http://www.orpha.net/ORDO/Orphanet_251937;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090103;http://www.orpha.net/ORDO/Orphanet_157941;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080026;http://www.orpha.net/ORDO/Orphanet_1427;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110282;http://www.orpha.net/ORDO/Orphanet_1878;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110826;http://www.orpha.net/ORDO/Orphanet_231169;1;0.999998337;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060551;http://www.orpha.net/ORDO/Orphanet_221046;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050960;http://www.orpha.net/ORDO/Orphanet_98761;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1097;http://www.orpha.net/ORDO/Orphanet_1041;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060445;http://www.orpha.net/ORDO/Orphanet_101068;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060278;http://www.orpha.net/ORDO/Orphanet_369920;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14499;http://www.orpha.net/ORDO/Orphanet_324;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12574;http://www.orpha.net/ORDO/Orphanet_280892;0.818181818;0.33325107;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0080032;http://www.orpha.net/ORDO/Orphanet_1513;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050424;http://www.orpha.net/ORDO/Orphanet_733;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050957;http://www.orpha.net/ORDO/Orphanet_98765;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080174;http://www.orpha.net/ORDO/Orphanet_93930;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_648;http://www.orpha.net/ORDO/Orphanet_454745;0.5;0.253864719;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_6419;http://www.orpha.net/ORDO/Orphanet_3303;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4028;http://www.orpha.net/ORDO/Orphanet_95429;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8506;http://www.orpha.net/ORDO/Orphanet_703;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13576;http://www.orpha.net/ORDO/Orphanet_95431;0.882352941;0.333333129;0.43643578;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0111044;http://www.orpha.net/ORDO/Orphanet_721;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9254;http://www.orpha.net/ORDO/Orphanet_98851;0.846153846;0.333322199;0.40824829;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4051;http://www.orpha.net/ORDO/Orphanet_99756;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110965;http://www.orpha.net/ORDO/Orphanet_93396;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050964;http://www.orpha.net/ORDO/Orphanet_98763;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3852;http://www.orpha.net/ORDO/Orphanet_2869;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060850;http://www.orpha.net/ORDO/Orphanet_675;0.909090909;0.499954602;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13949;http://www.orpha.net/ORDO/Orphanet_37202;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5648;http://www.orpha.net/ORDO/Orphanet_251899;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8997;http://www.orpha.net/ORDO/Orphanet_729;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3223;http://www.orpha.net/ORDO/Orphanet_83452;0.882352941;0.333333129;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080043;http://www.orpha.net/ORDO/Orphanet_932;0.833333333;0.333303068;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_419;http://www.orpha.net/ORDO/Orphanet_801;0.8;0.333109767;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_9790;http://www.orpha.net/ORDO/Orphanet_3343;0.777777778;0.332725966;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3633;http://www.orpha.net/ORDO/Orphanet_118;0.833333333;0.333303068;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050561;http://www.orpha.net/ORDO/Orphanet_2382;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050879;http://www.orpha.net/ORDO/Orphanet_93256;0.904761905;0.33333333;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060283;http://www.orpha.net/ORDO/Orphanet_817;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4471;http://www.orpha.net/ORDO/Orphanet_319303;0.928571429;0.49999774;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10242;http://www.orpha.net/ORDO/Orphanet_1902;0.777777778;0.332725966;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14323;http://www.orpha.net/ORDO/Orphanet_558;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110914;http://www.orpha.net/ORDO/Orphanet_247651;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080025;http://www.orpha.net/ORDO/Orphanet_94068;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14423;http://www.orpha.net/ORDO/Orphanet_221098;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5688;http://www.orpha.net/ORDO/Orphanet_902;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2365;http://www.orpha.net/ORDO/Orphanet_83476;0.928571429;0.49999774;0.40824829;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_699;http://www.orpha.net/ORDO/Orphanet_206966;0.933333333;0.499999168;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060468;http://www.orpha.net/ORDO/Orphanet_392;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050469;http://www.orpha.net/ORDO/Orphanet_3071;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060438;http://www.orpha.net/ORDO/Orphanet_2050;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2776;http://www.orpha.net/ORDO/Orphanet_55881;0.875;0.499088949;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11724;http://www.orpha.net/ORDO/Orphanet_263;0.95;0.499999994;1;0.060606061;0.900968503;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12029;http://www.orpha.net/ORDO/Orphanet_79098;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060218;http://www.orpha.net/ORDO/Orphanet_90290;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3343;http://www.orpha.net/ORDO/Orphanet_309279;0.846153846;0.333322199;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110967;http://www.orpha.net/ORDO/Orphanet_93394;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110339;http://www.orpha.net/ORDO/Orphanet_216812;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11339;http://www.orpha.net/ORDO/Orphanet_723;0.833333333;0.333303068;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_7306;http://www.orpha.net/ORDO/Orphanet_251663;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_769;http://www.orpha.net/ORDO/Orphanet_635;0.833333333;0.333303068;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0050641;http://www.orpha.net/ORDO/Orphanet_71275;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060439;http://www.orpha.net/ORDO/Orphanet_470;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110030;http://www.orpha.net/ORDO/Orphanet_847;0.954545455;0.499999999;0.670820393;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050635;http://www.orpha.net/ORDO/Orphanet_2131;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_6128;http://www.orpha.net/ORDO/Orphanet_251582;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050463;http://www.orpha.net/ORDO/Orphanet_140;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1060;http://www.orpha.net/ORDO/Orphanet_2116;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050963;http://www.orpha.net/ORDO/Orphanet_98768;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090035;http://www.orpha.net/ORDO/Orphanet_210566;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8354;http://www.orpha.net/ORDO/Orphanet_280133;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050958;http://www.orpha.net/ORDO/Orphanet_94147;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050681;http://www.orpha.net/ORDO/Orphanet_127;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050458;http://www.orpha.net/ORDO/Orphanet_86834;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_4297;http://www.orpha.net/ORDO/Orphanet_185;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060304;http://www.orpha.net/ORDO/Orphanet_241;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3665;http://www.orpha.net/ORDO/Orphanet_79456;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11163;http://www.orpha.net/ORDO/Orphanet_99981;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060363;http://www.orpha.net/ORDO/Orphanet_308993;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060874;http://www.orpha.net/ORDO/Orphanet_231671;1;0.999999998;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080052;http://www.orpha.net/ORDO/Orphanet_2098;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050985;http://www.orpha.net/ORDO/Orphanet_423296;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050961;http://www.orpha.net/ORDO/Orphanet_98767;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050980;http://www.orpha.net/ORDO/Orphanet_217012;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060346;http://www.orpha.net/ORDO/Orphanet_168572;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1278;http://www.orpha.net/ORDO/Orphanet_64686;0.823529412;0.249999584;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060275;http://www.orpha.net/ORDO/Orphanet_166073;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_6262;http://www.orpha.net/ORDO/Orphanet_86902;0.875;0.333332779;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1386;http://www.orpha.net/ORDO/Orphanet_14;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050465;http://www.orpha.net/ORDO/Orphanet_587;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060281;http://www.orpha.net/ORDO/Orphanet_166409;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14748;http://www.orpha.net/ORDO/Orphanet_821;1;0.999966597;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9538;http://www.orpha.net/ORDO/Orphanet_29073;0.916666667;0.499983299;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060448;http://www.orpha.net/ORDO/Orphanet_98970;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_962;http://www.orpha.net/ORDO/Orphanet_252183;0.818181818;0.33325107;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060490;http://www.orpha.net/ORDO/Orphanet_1830;1;0.99999997;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0111078;http://www.orpha.net/ORDO/Orphanet_609;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2340;http://www.orpha.net/ORDO/Orphanet_1531;0.8;0.333109767;1;0;0.25819889;1;0;4;3
http://purl.obolibrary.org/obo/DOID_4885;http://www.orpha.net/ORDO/Orphanet_83595;1;0.999998337;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050600;http://www.orpha.net/ORDO/Orphanet_918;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12255;http://www.orpha.net/ORDO/Orphanet_418;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_678;http://www.orpha.net/ORDO/Orphanet_683;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11512;http://www.orpha.net/ORDO/Orphanet_131;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110184;http://www.orpha.net/ORDO/Orphanet_139515;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110134;http://www.orpha.net/ORDO/Orphanet_137646;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050467;http://www.orpha.net/ORDO/Orphanet_317;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080109;http://www.orpha.net/ORDO/Orphanet_2591;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050769;http://www.orpha.net/ORDO/Orphanet_2608;1;0.999909204;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10485;http://www.orpha.net/ORDO/Orphanet_1199;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050883;http://www.orpha.net/ORDO/Orphanet_313850;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0111028;http://www.orpha.net/ORDO/Orphanet_139491;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060239;http://www.orpha.net/ORDO/Orphanet_888;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060256;http://www.orpha.net/ORDO/Orphanet_79145;1;0.999995479;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9884;http://www.orpha.net/ORDO/Orphanet_98473;0.866666667;0.333331826;1;0.058823529;0.836930823;1;0;4;3
http://purl.obolibrary.org/obo/DOID_0050788;http://www.orpha.net/ORDO/Orphanet_3250;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_8552;http://www.orpha.net/ORDO/Orphanet_521;0.9375;0.499999694;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10075;http://www.orpha.net/ORDO/Orphanet_128;0.846153846;0.333322199;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14780;http://www.orpha.net/ORDO/Orphanet_2332;1;0.999987712;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_1328;http://www.orpha.net/ORDO/Orphanet_319251;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10955;http://www.orpha.net/ORDO/Orphanet_76;0.916666667;0.499983299;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110287;http://www.orpha.net/ORDO/Orphanet_369840;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14116;http://www.orpha.net/ORDO/Orphanet_2398;0.933333333;0.499999168;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060614;http://www.orpha.net/ORDO/Orphanet_3138;0.857142857;0.333329237;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13777;http://www.orpha.net/ORDO/Orphanet_302;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2123;http://www.orpha.net/ORDO/Orphanet_3392;0.777777778;0.332725966;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060221;http://www.orpha.net/ORDO/Orphanet_163634;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050814;http://www.orpha.net/ORDO/Orphanet_363417;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9643;http://www.orpha.net/ORDO/Orphanet_108;0.857142857;0.497527377;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14699;http://www.orpha.net/ORDO/Orphanet_3320;0.947368421;0.499999985;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090142;http://www.orpha.net/ORDO/Orphanet_212;0.833333333;0.333303068;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_12662;http://www.orpha.net/ORDO/Orphanet_73260;0.818181818;0.33325107;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3928;http://www.orpha.net/ORDO/Orphanet_36397;0.9;0.499876605;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050266;http://www.orpha.net/ORDO/Orphanet_879;0.75;0.331684918;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080041;http://www.orpha.net/ORDO/Orphanet_429;0.923076923;0.499993856;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_327;http://www.orpha.net/ORDO/Orphanet_3280;0.833333333;0.333303068;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060869;http://www.orpha.net/ORDO/Orphanet_67042;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050831;http://www.orpha.net/ORDO/Orphanet_85110;0.904761905;0.33333333;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_13166;http://www.orpha.net/ORDO/Orphanet_1164;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060699;http://www.orpha.net/ORDO/Orphanet_405;0.866666667;0.333331826;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_11723;http://www.orpha.net/ORDO/Orphanet_98896;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_3635;http://www.orpha.net/ORDO/Orphanet_590;0.941176471;0.499999887;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050819;http://www.orpha.net/ORDO/Orphanet_2470;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060055;http://www.orpha.net/ORDO/Orphanet_294963;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060689;http://www.orpha.net/ORDO/Orphanet_86819;0.9375;0.499999694;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050782;http://www.orpha.net/ORDO/Orphanet_913;1;0.999999388;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_9248;http://www.orpha.net/ORDO/Orphanet_672;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050197;http://www.orpha.net/ORDO/Orphanet_319239;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060455;http://www.orpha.net/ORDO/Orphanet_98960;1;0.999999989;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0090123;http://www.orpha.net/ORDO/Orphanet_35708;0.95;0.499999994;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_5378;http://www.orpha.net/ORDO/Orphanet_90039;0.866666667;0.333331826;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_14768;http://www.orpha.net/ORDO/Orphanet_794;1;0.999999775;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050992;http://www.orpha.net/ORDO/Orphanet_79136;0.928571429;0.49999774;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0110279;http://www.orpha.net/ORDO/Orphanet_119;0.956521739;0.5;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060875;http://www.orpha.net/ORDO/Orphanet_231692;1;0.999999996;1;0;0;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080177;http://www.orpha.net/ORDO/Orphanet_890;0.882352941;0.333333129;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10017;http://www.orpha.net/ORDO/Orphanet_652;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0080090;http://www.orpha.net/ORDO/Orphanet_97239;0.888888889;0.333333258;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0060768;http://www.orpha.net/ORDO/Orphanet_819;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_2129;http://www.orpha.net/ORDO/Orphanet_99966;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10581;http://www.orpha.net/ORDO/Orphanet_512;0.944444444;0.499999959;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_10458;http://www.orpha.net/ORDO/Orphanet_549;0.875;0.499088949;1;0;0;1;0;4;3
http://purl.obolibrary.org/obo/DOID_12387;http://www.orpha.net/ORDO/Orphanet_223;0.941176471;0.499999887;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050693;http://www.orpha.net/ORDO/Orphanet_79493;1;0.999999917;1;1;1;0;0;4;4
http://purl.obolibrary.org/obo/DOID_0050950;http://www.orpha.net/ORDO/Orphanet_1172;0.9375;0.499999694;1;0;0.673081128;0;0;4;4
